filename	newspaper	location	date	# wk hits	wk strings	# hostile hits	hostile strings	# dakota hits	dakota strings	# tibbles hits	tibbles strings	# sioux hits	sioux strings	# pr hits	pr strings	# bf hits	bf strings	# be hits	be strings	# lf hits	lf strings	# gd hits	gd strings
the-democratic-press_ravenna,-o.-[ohio]_1891-03-11.txt	the-democratic-press	ravenna,-o.-[ohio]	1891-03-11	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-democratic-press_ravenna,-o.-[ohio]_1891-03-18.txt	the-democratic-press	ravenna,-o.-[ohio]	1891-03-18	0	[]	1	['hostile']	0	[]	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-democratic-press_ravenna,-o.-[ohio]_1891-03-25.txt	the-democratic-press	ravenna,-o.-[ohio]	1891-03-25	0	[]	0	[]	0	[]	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-11-01.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-11-01	0	[]	1	['hostile']	1	['Dakota']	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-11-08.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-11-08	0	[]	0	[]	1	['Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-11-15.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-11-15	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-11-22.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-11-22	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-11-29.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-11-29	0	[]	0	[]	1	['Dakota']	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-12-06.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-12-06	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-12-13.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-12-13	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-12-20.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-12-20	0	[]	2	['hostile', 'hostile']	1	['Dakota']	0	[]	3	['Sioux', 'Sioux', 'SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1890-12-27.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1890-12-27	0	[]	3	['hostile', 'hostile', 'hostile']	0	[]	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-01-03.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-01-03	0	[]	2	['hostile', 'hostile']	1	['Dakota']	0	[]	1	['Sioux']	0	[]	1	['BIG FOOT']	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-01-10.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-01-10	0	[]	0	[]	0	[]	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-01-17.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-01-17	0	[]	5	['hostile', 'hostile', 'HOSTILE', 'hostile', 'hostile']	2	['Dakota', 'Dakota']	0	[]	10	['SiOUX', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'SIOUX']	2	['Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-01-24.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-01-24	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-01-31.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-01-31	0	[]	1	['hostile']	1	['Dakota']	0	[]	0	[]	1	['PINE RIDGE']	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-02-07.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-02-07	0	[]	0	[]	0	[]	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-02-14.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-02-14	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-02-21.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-02-21	2	['Wounded Knee', 'Wounded knee']	0	[]	1	['Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-02-28.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-02-28	0	[]	1	['hostile']	0	[]	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-03-07.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-03-07	0	[]	0	[]	1	['Dakota']	0	[]	3	['Sioux', 'Sioux', 'SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-03-14.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-03-14	0	[]	0	[]	0	[]	0	[]	1	['SIOUX']	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-03-21.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-03-21	0	[]	1	['hostile']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-diamond-drill_crystal-falls,-iron-county,-mich._1891-03-28.txt	the-diamond-drill	crystal-falls,-iron-county,-mich.	1891-03-28	0	[]	1	['hostile']	2	['Dakota', 'Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-11-01.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-11-01	0	[]	0	[]	16	['DAKOTA', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'DAKOTA']	0	[]	3	['Sioux', 'Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-11-08.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-11-08	0	[]	0	[]	21	['DAKOTA', 'DAKOTA', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-11-15.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-11-15	0	[]	0	[]	21	['DAKOTA', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	1	['bright eyes']	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-11-22.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-11-22	0	[]	0	[]	23	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-11-29.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-11-29	0	[]	3	['hostile', 'hostile', 'hostile']	31	['Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota']	0	[]	6	['Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	2	['Pine Ridge', 'Pine Ridge']	1	['Big Foot']	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-12-06.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-12-06	0	[]	1	['hostile']	24	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	1	['ghost dance']
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-12-13.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-12-13	0	[]	0	[]	34	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota']	0	[]	2	['Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-12-20.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-12-20	0	[]	2	['hostile', 'hostile']	26	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota']	0	[]	3	['Sioux', 'SIOUX', 'Sioux']	1	['PINE RIDGE']	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1890-12-27.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1890-12-27	0	[]	1	['hostile']	37	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota']	0	[]	5	['Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	1	['PINE RIDGE']	1	['Big\nFoot']	0	[]	0	[]	1	['ghost dance']
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-01-03.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-01-03	2	['Wounded Knee', 'WOUNDED KNEE']	3	['hostile', 'HOSTILE', 'hostile']	32	['Dakota', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA']	0	[]	4	['Sioux', 'Sioux', 'Sioux', 'Sioux']	4	['Pine Ridge', 'Pine\nRidge', 'Pine Ridge', 'Pine Ridge']	6	['Big Foot', 'Big Foot', 'Big Foot', 'Big Foot', 'BIG FOOT', 'Big Foot']	1	['Bright Eyes']	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-01-10.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-01-10	1	['Wounded Knee']	5	['hostile', 'hostile', 'hostile', 'hostile', 'hostile']	23	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	3	['Sioux', 'Sioux', 'Sioux']	10	['Pine\nRidge', 'Pine Ridge', 'Pine Ridge', 'PINE RIDGE', 'Pine Ridge', 'Pine Ridge', 'PINE RIDGE', 'Pine Ridge', 'Pine\nRidge', 'Pine Ridge']	0	[]	0	[]	0	[]	1	['ghost dance']
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-01-17.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-01-17	0	[]	5	['HOSTILE', 'hostile', 'hostile', 'hostile', 'Hostile']	20	['Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota']	0	[]	2	['Sioux', 'Sioux']	2	['PINE\nRIDGE', 'PINE RIDGE']	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-01-24.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-01-24	2	['Wounded Knee', 'Wounded\nKnee']	7	['HOSTILE', 'hostile', 'hostile', 'hostile', 'hostile', 'HOSTILE', 'hostile']	25	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	7	['Sioux', 'SIOUX', 'Sioux', 'Sioux', 'Sioux', 'Sioux', 'Sioux']	3	['Pine Ridge', 'PINE RIDGE', 'Pine Ridge']	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-01-31.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-01-31	0	[]	1	['hostile']	62	['DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	2	['Pine Ridge', 'Pine Ridge']	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-02-07.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-02-07	0	[]	0	[]	14	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-02-14.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-02-14	0	[]	0	[]	21	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-02-21.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-02-21	0	[]	1	['hostile']	18	['DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	3	['Sioux', 'Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-02-28.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-02-28	1	['Wounded Knee']	0	[]	23	['DAKOTA', 'DAKOTA', 'DAKOTA', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-03-07.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-03-07	0	[]	0	[]	21	['DAKOTA', 'DAKOTA', 'DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA']	0	[]	3	['Sioux', 'Sioux', 'Sioux']	0	[]	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-03-14.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-03-14	0	[]	1	['hostile']	40	['DAKOTA', 'DAKOTA', 'DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	2	['Sioux', 'Sioux']	0	[]	1	['Big Foot']	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-03-21.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-03-21	0	[]	0	[]	25	['DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'DAKOTA', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA']	0	[]	2	['Sioux', 'Sioux']	1	['Pine Ridge']	0	[]	0	[]	0	[]	0	[]
the-dickinson-press_dickinson,-stark-county,-d.t.-[i.e.-n.d.]_1891-03-28.txt	the-dickinson-press	dickinson,-stark-county,-d.t.-[i.e.-n.d.]	1891-03-28	0	[]	0	[]	31	['DAKOTA', 'DAKOTA', 'DAKOTA', 'Dakota', 'DAKOTA', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'DAKOTA', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-01-21.txt	the-dispatch	provo-city,-utah	1891-01-21	0	[]	0	[]	7	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-01-24.txt	the-dispatch	provo-city,-utah	1891-01-24	1	['Wounded Knee']	1	['hostile']	1	['Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-01-28.txt	the-dispatch	provo-city,-utah	1891-01-28	0	[]	1	['hostile']	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-02-04.txt	the-dispatch	provo-city,-utah	1891-02-04	0	[]	0	[]	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-02-07.txt	the-dispatch	provo-city,-utah	1891-02-07	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-02-11.txt	the-dispatch	provo-city,-utah	1891-02-11	0	[]	0	[]	5	['Dakota', 'Dakota', 'Dakota', 'Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-02-21.txt	the-dispatch	provo-city,-utah	1891-02-21	0	[]	1	['hostile']	1	['Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-02-25.txt	the-dispatch	provo-city,-utah	1891-02-25	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-02-28.txt	the-dispatch	provo-city,-utah	1891-02-28	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-03-04.txt	the-dispatch	provo-city,-utah	1891-03-04	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['bright eyes']	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-03-07.txt	the-dispatch	provo-city,-utah	1891-03-07	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-dispatch_provo-city,-utah_1891-03-11.txt	the-dispatch	provo-city,-utah	1891-03-11	0	[]	0	[]	0	[]	0	[]	1	['Sioux']	0	[]	0	[]	0	[]	0	[]	2	['Ghost Dance', 'Ghost Dance']
the-dispatch_provo-city,-utah_1891-03-14.txt	the-dispatch	provo-city,-utah	1891-03-14	1	['Wounded Knee']	0	[]	2	['Dakota', 'Dakota']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['Ghost Dance']
the-dispatch_provo-city,-utah_1891-03-18.txt	the-dispatch	provo-city,-utah	1891-03-18	1	['Wounded Knee']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['Ghost Dance']
the-dispatch_provo-city,-utah_1891-03-21.txt	the-dispatch	provo-city,-utah	1891-03-21	1	['Wounded Knee']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['Ghost Dance']
the-dispatch_provo-city,-utah_1891-03-25.txt	the-dispatch	provo-city,-utah	1891-03-25	1	['Wounded Knee']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['Ghost Dance']
the-dispatch_provo-city,-utah_1891-03-28.txt	the-dispatch	provo-city,-utah	1891-03-28	1	['Wounded Knee']	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	1	['Ghost Dance']
the-durham-daily-globe_durham,-n.c._1890-11-01.txt	the-durham-daily-globe	durham,-n.c.	1890-11-01	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
the-durham-daily-globe_durham,-n.c._1890-11-03.txt	the-durham-daily-globe	durham,-n.c.	1890-11-03	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]	0	[]
